artist_id,artist,artwork_id,categories,styles,medium,orientation
7037,Maria Moretti,1894703,"genre_painting,portrait,scandal,vanitas","abstract,comics,figurative,semi_abstract",painting,portait
7037,Maria Moretti,1890794,abstract_art,"aboriginal_art,abstract,expressionism,impressionism",painting,landscape
7037,Maria Moretti,1890353,abstract_art,"abstract,impressionism,minimalism,primitivism",painting,portait
7037,Maria Moretti,1885286,nature,"abstract,fine_art,impressionism,vintage",painting,portait
7037,Maria Moretti,1884941,"fantasy,street_art,urban,vanitas","abstract,art_brut,expressionism,semi_abstract",painting,landscape
7037,Maria Moretti,2628176,"fashion,nude,portrait,scandal","comics,figurative,futuristic,vintage",painting,portait
7037,Maria Moretti,1572768,"pop_culture,religion,scandal,street_art","figurative,pop_art,surrealism,vintage",painting,landscape
7037,Maria Moretti,1538737,fashion,comics,painting,portait
7037,Maria Moretti,1882668,"conceptual,genre_painting,religion,scandal","abstract,figurative,semi_abstract,vintage",painting,landscape
7037,Maria Moretti,1880719,"fantasy,genre_painting,urban,vanitas","art_brut,expressionism,semi_abstract,vintage",painting,landscape
7037,Maria Moretti,1533765,abstract_art,abstract,painting,portait
7037,Maria Moretti,1573589,"fantasy,fashion,pop_culture,street_art","comics,figurative,pop_art,vintage",painting,landscape
7037,Maria Moretti,1574189,portrait,figurative,painting,landscape
7037,Maria Moretti,1575552,abstract_art,abstract,painting,landscape
7037,Maria Moretti,1575753,nude,figurative,painting,portait
7037,Maria Moretti,2333038,"abstract_art,conceptual,fantasy,genre_painting","aboriginal_art,abstract,expressionism,oriental_art",painting,landscape
7037,Maria Moretti,1528625,nude,figurative,painting,landscape
7037,Maria Moretti,1578084,abstract_art,abstract,painting,landscape
7037,Maria Moretti,606993,"genre_painting,nude",figurative,painting,landscape
7037,Maria Moretti,2320696,"fantasy,fashion,nude,still_life","comics,figurative,semi_abstract,vintage",painting,portait
7037,Maria Moretti,1388237,abstract_art,abstract,painting,landscape
7037,Maria Moretti,1585856,abstract_art,abstract,painting,landscape
7037,Maria Moretti,605717,"landscape,nature","expressionism,impressionism,realism,semi_abstract",painting,landscape
7037,Maria Moretti,1380169,abstract_art,semi_abstract,painting,landscape
7037,Maria Moretti,1366273,"abstract_art,conceptual,religion,vanitas","aboriginal_art,abstract,oriental_art,vintage",painting,landscape
7037,Maria Moretti,1590674,abstract_art,abstract,painting,portait
7037,Maria Moretti,1593661,nude,"realism,symbolic",drawing,portait
7037,Maria Moretti,1594161,"fantasy,genre_painting,urban,vanitas","abstract,expressionism,semi_abstract,vintage",painting,landscape
7037,Maria Moretti,1595429,"conceptual,nude,still_life,vanitas","figurative,realism,symbolic,vintage",drawing,portait
7037,Maria Moretti,1359125,abstract_art,semi_abstract,painting,landscape
7037,Maria Moretti,1357093,abstract_art,abstract,painting,landscape
7037,Maria Moretti,810781,portrait,figurative,painting,landscape
7037,Maria Moretti,812809,abstract_art,abstract,painting,landscape
7037,Maria Moretti,814871,abstract_art,abstract,painting,landscape
7037,Maria Moretti,1878275,"abstract_art,religion,scandal,vanitas","abstract,art_brut,fine_art,oriental_art",painting,landscape
7037,Maria Moretti,830113,abstract_art,abstract,painting,portait
7037,Maria Moretti,1874324,"fantasy,street_art,urban,vanitas","art_brut,expressionism,fauvism,semi_abstract",painting,landscape
7037,Maria Moretti,843377,"nature,still_life",figurative,painting,landscape
7037,Maria Moretti,1872009,"conceptual,fantasy,street_art,urban","abstract,expressionism,semi_abstract,vintage",painting,landscape
7037,Maria Moretti,1871587,"fantasy,portrait,scandal,still_life","figurative,naive,pop_art,semi_abstract",painting,portait
7037,Maria Moretti,1866853,"fantasy,nude,scandal","abstract,expressionism,figurative,fine_art",painting,portait
7037,Maria Moretti,1866075,"landscape,nature","expressionism,impressionism,realism,semi_abstract",painting,landscape
7037,Maria Moretti,847393,abstract_art,abstract,painting,landscape
7037,Maria Moretti,601777,nude,figurative,painting,landscape
7037,Maria Moretti,859871,abstract_art,abstract,painting,landscape
7037,Maria Moretti,1389347,urban,"art_brut,expressionism,geometric,semi_abstract",painting,landscape
7037,Maria Moretti,1398015,"landscape,nature","expressionism,impressionism,realism,semi_abstract",painting,portait
7037,Maria Moretti,1398015,"landscape,nature","expressionism,impressionism,realism,semi_abstract",painting,portait
7037,Maria Moretti,1399105,conceptual,"aboriginal_art,abstract,other",painting,landscape
7037,Maria Moretti,1598908,"conceptual,fashion,nude,scandal","comics,figurative,oriental_art,vintage",painting,portait
7037,Maria Moretti,1412907,"abstract_art,conceptual,religion,still_life",abstract,painting,landscape
7037,Maria Moretti,801449,conceptual,"minimalism,semi_abstract",painting,portait
7037,Maria Moretti,799319,abstract_art,abstract,painting,landscape
7037,Maria Moretti,784501,abstract_art,abstract,painting,portait
7037,Maria Moretti,779739,nude,"realism,symbolic",drawing,portait
7037,Maria Moretti,779653,abstract_art,abstract,painting,landscape
7037,Maria Moretti,1414311,portrait,semi_abstract,painting,landscape
7037,Maria Moretti,1601214,fashion,comics,painting,portait
7037,Maria Moretti,1420377,urban,"art_brut,expressionism,geometric,semi_abstract",painting,landscape
7037,Maria Moretti,1424231,conceptual,abstract,painting,landscape
7037,Maria Moretti,591563,"landscape,nature","expressionism,impressionism,realism,semi_abstract",painting,portait
7037,Maria Moretti,1903166,abstract_art,"abstract,minimalism,oriental_art,vintage",painting,landscape
7037,Maria Moretti,1905994,"abstract_art,conceptual,genre_painting,vanitas","abstract,expressionism,fine_art,impressionism",painting,landscape
7037,Maria Moretti,1907110,"landscape,nature","expressionism,impressionism,realism,semi_abstract",painting,landscape
7037,Maria Moretti,1908426,"fantasy,genre_painting,portrait,scandal","figurative,fine_art,naive,semi_abstract",painting,landscape
7037,Maria Moretti,1911525,"abstract_art,conceptual,religion,vanitas","abstract,impressionism,minimalism,primitivism",painting,landscape
7037,Maria Moretti,1912697,"abstract_art,conceptual,fantasy,genre_painting","abstract,expressionism,fauvism,impressionism",painting,landscape
7037,Maria Moretti,1914887,"abstract_art,fantasy,genre_painting,vanitas","abstract,fine_art,impressionism,vintage",painting,landscape
7037,Maria Moretti,2342840,"abstract_art,conceptual,fantasy,vanitas","abstract,minimalism,symbolic,vintage",painting,landscape
7037,Maria Moretti,2359962,"pop_culture,portrait,scandal,street_art","comics,figurative,pop_art,semi_abstract",painting,portait
7037,Maria Moretti,2360827,"fantasy,street_art,urban,vanitas","art_brut,expressionism,geometric,semi_abstract",painting,landscape
7037,Maria Moretti,308693,abstract_art,abstract,painting,landscape
7037,Maria Moretti,297879,urban,"art_brut,expressionism,geometric,semi_abstract",painting,landscape
7037,Maria Moretti,295847,abstract_art,abstract,painting,landscape
7037,Maria Moretti,295841,abstract_art,"abstract,futuristic,primitivism",painting,landscape
7037,Maria Moretti,295835,abstract_art,abstract,painting,landscape
7037,Maria Moretti,292377,nude,figurative,painting,landscape
7037,Maria Moretti,291567,abstract_art,abstract,drawing,landscape
7037,Maria Moretti,291515,conceptual,"abstract,expressionism,semi_abstract",painting,portait
7037,Maria Moretti,291503,conceptual,"abstract,minimalism",painting,landscape
7037,Maria Moretti,291367,abstract_art,abstract,painting,landscape
7037,Maria Moretti,2362640,"pop_culture,portrait,self_portrait,street_art","expressionism,figurative,pop_art,semi_abstract",painting,portait
7037,Maria Moretti,2368842,"fantasy,genre_painting,portrait,scandal","comics,figurative,fine_art,semi_abstract",painting,landscape
7037,Maria Moretti,2375794,"abstract_art,marine","abstract,art_brut,minimalism,symbolic",painting,landscape
7037,Maria Moretti,1602681,"abstract_art,scandal,still_life,vanitas","abstract,expressionism,fine_art,metaphysical",painting,landscape
7037,Maria Moretti,1603901,urban,"art_brut,expressionism,geometric,semi_abstract",painting,landscape
7037,Maria Moretti,591473,"landscape,nature","expressionism,impressionism,realism,semi_abstract",painting,landscape
7037,Maria Moretti,368559,abstract_art,abstract,painting,landscape
7037,Maria Moretti,368585,abstract_art,abstract,painting,landscape
7037,Maria Moretti,371619,conceptual,abstract,painting,landscape
7037,Maria Moretti,389809,conceptual,"aboriginal_art,abstract,other",painting,portait
7037,Maria Moretti,392509,conceptual,"abstract,minimalism,other",painting,portait
7037,Maria Moretti,1916602,"fantasy,street_art,urban,vanitas","abstract,art_brut,expressionism,semi_abstract",painting,landscape
7037,Maria Moretti,1917064,"conceptual,genre_painting,nature,still_life","abstract,fine_art,semi_abstract,vintage",painting,landscape
7037,Maria Moretti,1924958,"genre_painting,nude,scandal,vanitas","figurative,semi_abstract,symbolic",painting,landscape
7037,Maria Moretti,1079441,portrait,semi_abstract,painting,landscape
7037,Maria Moretti,563769,abstract_art,abstract,painting,landscape
7037,Maria Moretti,1608502,abstract_art,abstract,painting,landscape
7037,Maria Moretti,1610124,"fantasy,historical_political,street_art,urban","art_brut,expressionism,fauvism,semi_abstract",painting,landscape
7037,Maria Moretti,1057883,abstract_art,"abstract,impressionism,minimalism,primitivism",painting,landscape
7037,Maria Moretti,2305712,"abstract_art,conceptual,fantasy,genre_painting","abstract,expressionism,fine_art,futuristic",painting,landscape
7037,Maria Moretti,2304960,"landscape,nature","expressionism,impressionism,realism,semi_abstract",painting,landscape
7037,Maria Moretti,1057883,abstract_art,"abstract,impressionism,minimalism,primitivism",painting,landscape
7037,Maria Moretti,1926566,abstract_art,"aboriginal_art,abstract,oriental_art,vintage",painting,portait
7037,Maria Moretti,1928639,"conceptual,genre_painting,nature,still_life","abstract,fine_art,semi_abstract,vintage",painting,landscape
7037,Maria Moretti,1929970,"abstract_art,conceptual,genre_painting,vanitas","abstract,minimalism,oriental_art,vintage",painting,landscape
7037,Maria Moretti,1617002,nature,fine_art,painting,landscape
7037,Maria Moretti,1054543,"fantasy,nude,scandal,vanitas","expressionism,figurative,fine_art,semi_abstract",painting,landscape
7037,Maria Moretti,2300821,"abstract_art,genre_painting,pop_culture,portrait","comics,figurative,pop_art,semi_abstract",painting,landscape
7037,Maria Moretti,1863971,"landscape,nature","expressionism,impressionism,realism,semi_abstract",painting,landscape
7037,Maria Moretti,1863316,"conceptual,pop_culture,portrait,vanitas","comics,figurative,pop_art,semi_abstract",painting,portait
7037,Maria Moretti,1858749,"landscape,nature","expressionism,impressionism,realism,semi_abstract",painting,landscape
7037,Maria Moretti,1857561,abstract_art,"abstract,fine_art,impressionism,vintage",painting,landscape
7037,Maria Moretti,1856489,"fantasy,street_art,urban,vanitas","abstract,art_brut,expressionism,semi_abstract",painting,landscape
7037,Maria Moretti,1934427,"fantasy,portrait,scandal,self_portrait","art_brut,expressionism,semi_abstract,symbolic",painting,portait
7037,Maria Moretti,1851105,"landscape,nature","abstract,expressionism,impressionism,semi_abstract",painting,landscape
7037,Maria Moretti,1850200,"fantasy,genre_painting,portrait,scandal","comics,figurative,pop_art,semi_abstract",painting,landscape
7037,Maria Moretti,1848630,"conceptual,fantasy,urban","art_brut,expressionism,geometric,semi_abstract",painting,landscape
7037,Maria Moretti,1848402,"genre_painting,pop_culture,portrait,scandal","comics,figurative,pop_art,semi_abstract",painting,landscape
7037,Maria Moretti,1053873,nude,figurative,painting,landscape
7037,Maria Moretti,1047687,abstract_art,semi_abstract,painting,landscape
7037,Maria Moretti,2134569,"fantasy,genre_painting,street_art,urban","art_brut,expressionism,fine_art,semi_abstract",painting,landscape
7037,Maria Moretti,2133058,"abstract_art,genre_painting,religion,vanitas","abstract,fine_art,oriental_art,vintage",painting,portait
7037,Maria Moretti,1620542,nature,fine_art,painting,landscape
7037,Maria Moretti,1621077,"landscape,nature","expressionism,impressionism,realism,semi_abstract",painting,landscape
7037,Maria Moretti,2036217,"pop_culture,portrait,scandal,self_portrait","comics,pop_art,semi_abstract,surrealism",painting,landscape
7037,Maria Moretti,1623582,abstract_art,"abstract,expressionism",painting,landscape
7037,Maria Moretti,2132142,"fantasy,pop_culture,portrait,scandal","art_brut,comics,pop_art,semi_abstract",painting,landscape
7037,Maria Moretti,1625724,"nature,still_life","fine_art,impressionism,minimalism,semi_abstract",painting,landscape
7037,Maria Moretti,2130278,abstract_art,"abstract,fine_art,oriental_art,vintage",painting,landscape
7037,Maria Moretti,1632924,"nature,still_life",fine_art,painting,landscape
7037,Maria Moretti,1632968,"nature,still_life",fine_art,painting,landscape
7037,Maria Moretti,1633570,"nature,still_life",fine_art,painting,landscape
7037,Maria Moretti,1846552,"fantasy,genre_painting,portrait,vanitas","abstract,figurative,pop_art,semi_abstract",painting,portait
7037,Maria Moretti,1846203,"fantasy,genre_painting,portrait,scandal","comics,figurative,pop_art,semi_abstract",painting,landscape
7037,Maria Moretti,1845921,"landscape,nature","expressionism,impressionism,realism,semi_abstract",painting,landscape
7037,Maria Moretti,1845611,"abstract_art,conceptual,genre_painting,vanitas","abstract,minimalism,oriental_art,vintage",painting,landscape
7037,Maria Moretti,1429707,abstract_art,semi_abstract,painting,landscape
7037,Maria Moretti,1636391,portrait,semi_abstract,painting,landscape
7037,Maria Moretti,1841089,"conceptual,portrait,scandal,vanitas","abstract,comics,figurative,semi_abstract",painting,landscape
7037,Maria Moretti,1840434,"abstract_art,marine","abstract,art_brut,expressionism,minimalism",painting,landscape
7037,Maria Moretti,1839184,"fantasy,genre_painting,portrait,scandal","figurative,fine_art,naive,semi_abstract",painting,landscape
7037,Maria Moretti,1439209,fashion,comics,painting,portait
7037,Maria Moretti,1838547,"abstract_art,conceptual,genre_painting,religion","abstract,impressionism,minimalism,other",painting,landscape
7037,Maria Moretti,1837224,"fantasy,street_art,urban,vanitas","abstract,art_brut,expressionism,semi_abstract",painting,landscape
7037,Maria Moretti,1836817,"abstract_art,conceptual,genre_painting,vanitas","abstract,minimalism,oriental_art,vintage",painting,landscape
7037,Maria Moretti,1440569,fashion,comics,painting,portait
7037,Maria Moretti,1460125,"abstract_art,fantasy,religion,still_life","abstract,cubism,futuristic,geometric",painting,landscape
7037,Maria Moretti,1334265,nature,"abstract,impressionism,semi_abstract,vintage",painting,landscape
7037,Maria Moretti,1330199,abstract_art,abstract,painting,landscape
7037,Maria Moretti,1464821,portrait,semi_abstract,painting,portait
7037,Maria Moretti,863073,abstract_art,abstract,painting,landscape
7037,Maria Moretti,1325053,portrait,figurative,painting,landscape
7037,Maria Moretti,1638351,"nude,still_life","realism,symbolic",drawing,portait
7037,Maria Moretti,1314031,abstract_art,abstract,painting,landscape
7037,Maria Moretti,1310793,abstract_art,"abstract,futuristic,primitivism",painting,landscape
7037,Maria Moretti,1639684,portrait,semi_abstract,painting,landscape
7037,Maria Moretti,1646678,"nature,still_life","fine_art,impressionism,naive,semi_abstract",painting,landscape
7037,Maria Moretti,2488556,abstract_art,"abstract,metaphysical,symbolic,vintage",painting,landscape
7037,Maria Moretti,2485433,"conceptual,fantasy,nude,vanitas","figurative,semi_abstract,symbolic,vintage",painting,landscape
7037,Maria Moretti,1648107,"nature,still_life",fine_art,painting,landscape
7037,Maria Moretti,1649266,portrait,semi_abstract,painting,landscape
7037,Maria Moretti,2474262,abstract_art,"abstract,expressionism,impressionism,metaphysical",painting,landscape
7037,Maria Moretti,2473313,"genre_painting,pop_culture,portrait,scandal","comics,figurative,pop_art,semi_abstract",painting,portait
7037,Maria Moretti,1649831,nature,fine_art,painting,portait
7037,Maria Moretti,1650455,nature,fine_art,painting,landscape
7037,Maria Moretti,2028077,"fashion,pop_culture,portrait,scandal","comics,figurative,fine_art,semi_abstract",painting,portait
7037,Maria Moretti,1829636,abstract_art,"aboriginal_art,abstract,fine_art,minimalism",painting,landscape
7037,Maria Moretti,1828550,abstract_art,"abstract,expressionism,futuristic,primitivism",painting,landscape
7037,Maria Moretti,1826630,abstract_art,"abstract,expressionism,futuristic,oriental_art",painting,landscape
7037,Maria Moretti,1825962,abstract_art,"aboriginal_art,abstract,cubism,vintage",painting,landscape
7037,Maria Moretti,1823444,abstract_art,"abstract,expressionism,oriental_art,symbolic",painting,landscape
7037,Maria Moretti,891041,"landscape,nature","expressionism,impressionism,realism,semi_abstract",painting,landscape
7037,Maria Moretti,1821308,"fantasy,portrait,scandal,still_life","figurative,naive,pop_art,semi_abstract",painting,portait
7037,Maria Moretti,1659532,"fantasy,pop_culture,portrait,vanitas","figurative,naive,pop_art,semi_abstract",painting,portait
7037,Maria Moretti,2292720,"nature,still_life","expressionism,fine_art,realism,semi_abstract",painting,portait
7037,Maria Moretti,1661692,portrait,semi_abstract,painting,portait
7037,Maria Moretti,1663526,"genre_painting,portrait,scandal,vanitas","comics,figurative,pop_art,semi_abstract",painting,portait
7037,Maria Moretti,1665175,"conceptual,pop_culture,portrait","figurative,naive,pop_art,semi_abstract",painting,portait
7037,Maria Moretti,1665845,"pop_culture,portrait,scandal,vanitas","comics,figurative,pop_art,semi_abstract",painting,portait
7037,Maria Moretti,2286743,"genre_painting,nature,still_life,vanitas","abstract,figurative,impressionism,semi_abstract",painting,landscape
7037,Maria Moretti,2022868,"fashion,pop_culture,portrait,scandal","comics,figurative,fine_art,semi_abstract",painting,portait
7037,Maria Moretti,1667255,nude,figurative,painting,portait
7037,Maria Moretti,738035,"genre_painting,portrait,self_portrait,vanitas","abstract,figurative,pop_art,semi_abstract",painting,portait
7037,Maria Moretti,728591,abstract_art,abstract,painting,landscape
7037,Maria Moretti,902539,nude,figurative,painting,portait
7037,Maria Moretti,904915,nature,fine_art,painting,landscape
7037,Maria Moretti,1026735,"abstract_art,fantasy,marine,religion","abstract,impressionism,symbolic,vintage",painting,landscape
7037,Maria Moretti,1670532,abstract_art,abstract,painting,portait
7037,Maria Moretti,662661,abstract_art,"abstract,expressionism",painting,portait
7037,Maria Moretti,662661,abstract_art,"abstract,expressionism",painting,portait
7037,Maria Moretti,1671464,"landscape,nature",realism,painting,landscape
7037,Maria Moretti,1672789,"conceptual,genre_painting,scandal,vanitas","aboriginal_art,other,symbolic",painting,portait
7037,Maria Moretti,1674559,abstract_art,"abstract,futuristic,primitivism",painting,landscape
7037,Maria Moretti,657725,abstract_art,abstract,painting,portait
7037,Maria Moretti,2182280,"fantasy,portrait,scandal,vanitas","comics,figurative,pop_art,semi_abstract",print,landscape
7037,Maria Moretti,2182280,"fantasy,portrait,scandal,vanitas","comics,figurative,pop_art,semi_abstract",print,landscape
7037,Maria Moretti,2183493,"fantasy,portrait,scandal,vanitas","comics,figurative,pop_art,semi_abstract",print,landscape
7037,Maria Moretti,1676712,"abstract_art,fantasy","abstract,geometric,minimalism,symbolic",painting,landscape
7037,Maria Moretti,2014235,abstract_art,"abstract,fine_art,impressionism",painting,landscape
7037,Maria Moretti,1688856,"abstract_art,fantasy,genre_painting,vanitas","abstract,expressionism,metaphysical,vintage",painting,landscape
7037,Maria Moretti,2093974,"conceptual,fashion,genre_painting,vanitas","comics,figurative,semi_abstract,vintage",painting,landscape
7037,Maria Moretti,1689890,"nature,still_life",fine_art,painting,landscape
7037,Maria Moretti,1690834,fantasy,geometric,painting,landscape
7037,Maria Moretti,1691614,urban,"art_brut,expressionism,geometric,semi_abstract",painting,landscape
7037,Maria Moretti,1692099,abstract_art,abstract,painting,portait
7037,Maria Moretti,1693981,abstract_art,abstract,painting,portait
7037,Maria Moretti,1699254,abstract_art,abstract,painting,portait
7037,Maria Moretti,1705688,portrait,"expressionism,figurative,pop_art",painting,portait
7037,Maria Moretti,2067830,"conceptual,genre_painting,nature,still_life","fine_art,impressionism,semi_abstract,vintage",painting,landscape
7037,Maria Moretti,1820222,"fashion,pop_culture,portrait,scandal","comics,figurative,oriental_art,pop_art",painting,portait
7037,Maria Moretti,1818240,abstract_art,"aboriginal_art,abstract,oriental_art,vintage",painting,portait
7037,Maria Moretti,1817846,abstract_art,"abstract,impressionism,minimalism,primitivism",painting,landscape
7037,Maria Moretti,2184252,"fantasy,portrait,scandal,vanitas","comics,figurative,pop_art,semi_abstract",print,landscape
7037,Maria Moretti,1815921,"conceptual,historical_political,street_art,urban","abstract,fine_art,semi_abstract,vintage",painting,landscape
7037,Maria Moretti,1813745,"landscape,nature","expressionism,impressionism,realism,semi_abstract",painting,portait
7037,Maria Moretti,2184252,"fantasy,portrait,scandal,vanitas","comics,figurative,pop_art,semi_abstract",print,landscape
7037,Maria Moretti,1811975,"fantasy,genre_painting,portrait,scandal","art_brut,comics,figurative,semi_abstract",painting,landscape
7037,Maria Moretti,1707802,"abstract_art,fantasy","abstract,geometric,oriental_art,vintage",painting,landscape
7037,Maria Moretti,2184663,"fantasy,portrait,scandal,vanitas","comics,figurative,pop_art,semi_abstract",print,landscape
7037,Maria Moretti,1805180,"nature,still_life","abstract,expressionism,fine_art,vintage",painting,landscape
7037,Maria Moretti,1711232,"genre_painting,portrait,scandal,still_life","comics,figurative,pop_art,semi_abstract",painting,portait
7037,Maria Moretti,1714447,abstract_art,abstract,painting,portait
7037,Maria Moretti,1714995,conceptual,"aboriginal_art,oriental_art,other",painting,landscape
7037,Maria Moretti,1716639,"fantasy,nude,scandal","abstract,expressionism,figurative,fine_art",painting,portait
7037,Maria Moretti,2196465,"conceptual,genre_painting,street_art,urban","art_brut,fine_art,realism,semi_abstract",painting,landscape
7037,Maria Moretti,2466618,"nude,still_life","realism,symbolic",drawing,portait
7037,Maria Moretti,1718835,"fashion,historical_political,pop_culture,scandal","comics,figurative,oriental_art,pop_art",painting,portait
7037,Maria Moretti,1308499,abstract_art,abstract,painting,portait
7037,Maria Moretti,1943854,"genre_painting,portrait,scandal,vanitas","abstract,comics,figurative,semi_abstract",painting,portait
7037,Maria Moretti,1951391,"fantasy,genre_painting,urban","art_brut,expressionism,geometric,semi_abstract",painting,landscape
7037,Maria Moretti,1303273,abstract_art,"abstract,minimalism,other",painting,landscape
7037,Maria Moretti,1952660,"abstract_art,fantasy,genre_painting,vanitas","aboriginal_art,abstract,expressionism,fine_art",painting,landscape
7037,Maria Moretti,1953089,"abstract_art,conceptual,genre_painting,vanitas","aboriginal_art,abstract,expressionism,vintage",painting,landscape
7037,Maria Moretti,1958052,"abstract_art,conceptual,genre_painting,vanitas","aboriginal_art,abstract,oriental_art,vintage",painting,landscape
7037,Maria Moretti,1962978,nature,"abstract,fine_art,impressionism,vintage",painting,portait
7037,Maria Moretti,1993482,"nature,still_life","fine_art,impressionism,semi_abstract",painting,landscape
7037,Maria Moretti,1297951,abstract_art,"abstract,minimalism,other",painting,landscape
7037,Maria Moretti,434723,abstract_art,abstract,painting,landscape
7037,Maria Moretti,439595,abstract_art,abstract,painting,landscape
7037,Maria Moretti,1283295,conceptual,abstract,painting,landscape
7037,Maria Moretti,474155,"landscape,nature","expressionism,impressionism,realism,semi_abstract",painting,landscape
7037,Maria Moretti,475077,urban,"art_brut,expressionism,geometric,semi_abstract",painting,landscape
7037,Maria Moretti,1719238,"fashion,genre_painting,historical_political,pop_culture","figurative,oriental_art,pop_art,vintage",painting,portait
7037,Maria Moretti,1719474,"fantasy,genre_painting,portrait,still_life","art_brut,comics,figurative,semi_abstract",painting,portait
7037,Maria Moretti,2266907,"fantasy,portrait,scandal,vanitas","comics,figurative,pop_art,semi_abstract",print,landscape
7037,Maria Moretti,2266907,"fantasy,portrait,scandal,vanitas","comics,figurative,pop_art,semi_abstract",print,landscape
7037,Maria Moretti,1469543,portrait,semi_abstract,painting,portait
7037,Maria Moretti,1480767,"historical_political,street_art,urban,vanitas","art_brut,expressionism,fauvism,semi_abstract",painting,landscape
7037,Maria Moretti,1486129,portrait,semi_abstract,painting,portait
7037,Maria Moretti,1721281,"genre_painting,pop_culture,portrait,vanitas","figurative,pop_art,primitivism,semi_abstract",painting,landscape
7037,Maria Moretti,2263985,"fantasy,portrait,scandal,vanitas","comics,figurative,pop_art,semi_abstract",print,landscape
7037,Maria Moretti,2260598,"landscape,nature","expressionism,impressionism,realism,semi_abstract",painting,landscape
7037,Maria Moretti,1723047,abstract_art,abstract,painting,landscape
7037,Maria Moretti,1724289,abstract_art,abstract,painting,portait
7037,Maria Moretti,1731404,abstract_art,abstract,painting,landscape
7037,Maria Moretti,1732950,"nude,still_life","figurative,realism,symbolic",drawing,portait
7037,Maria Moretti,1495291,"abstract_art,conceptual,religion,still_life","abstract,art_brut,oriental_art,primitivism",painting,portait
7037,Maria Moretti,922741,fantasy,"abstract,expressionism,impressionism,minimalism",painting,landscape
7037,Maria Moretti,922769,nature,fine_art,painting,landscape
7037,Maria Moretti,1736433,"pop_culture,religion,scandal,vanitas","aboriginal_art,figurative,futuristic,pop_art",painting,portait
7037,Maria Moretti,284625,nude,"realism,symbolic",drawing,landscape
7037,Maria Moretti,2590271,"fantasy,genre_painting,urban,vanitas","art_brut,expressionism,semi_abstract,vintage",painting,landscape
7037,Maria Moretti,1738636,"abstract_art,conceptual,fantasy,scandal","abstract,geometric,minimalism,symbolic",painting,portait
7037,Maria Moretti,2008165,"nature,still_life","fine_art,impressionism,minimalism,semi_abstract",painting,landscape
7037,Maria Moretti,1802795,abstract_art,"aboriginal_art,abstract,oriental_art,vintage",painting,portait
7037,Maria Moretti,1802417,abstract_art,"aboriginal_art,abstract,art_brut,expressionism",painting,landscape
7037,Maria Moretti,1800073,"abstract_art,fantasy,street_art,urban","abstract,art_brut,expressionism,semi_abstract",painting,landscape
7037,Maria Moretti,1799675,"abstract_art,fantasy,street_art,urban","abstract,art_brut,expressionism,semi_abstract",painting,portait
7037,Maria Moretti,1799306,"conceptual,fantasy,fashion,nude","abstract,figurative,futuristic,minimalism",painting,portait
7037,Maria Moretti,933309,"abstract_art,genre_painting,scandal,still_life","abstract,art_brut,fine_art,oriental_art",painting,landscape
7037,Maria Moretti,937149,portrait,semi_abstract,painting,landscape
7037,Maria Moretti,941801,nude,figurative,painting,landscape
7037,Maria Moretti,961375,abstract_art,abstract,painting,portait
7037,Maria Moretti,1741940,"abstract_art,conceptual,fantasy,scandal","abstract,expressionism,minimalism,symbolic",painting,portait
7037,Maria Moretti,1798877,"abstract_art,conceptual,fantasy,religion","abstract,minimalism,oriental_art,symbolic",painting,portait
7037,Maria Moretti,1796598,"fantasy,genre_painting,nature,still_life","expressionism,fine_art,realism,vintage",painting,portait
7037,Maria Moretti,1793293,abstract_art,"aboriginal_art,abstract,futuristic,impressionism",painting,landscape
7037,Maria Moretti,1792047,nature,"expressionism,fine_art,semi_abstract,vintage",painting,landscape
7037,Maria Moretti,1790513,"genre_painting,nature,still_life,vanitas","abstract,fine_art,impressionism,semi_abstract",painting,landscape
7037,Maria Moretti,1790063,abstract_art,"abstract,futuristic,primitivism",painting,portait
7037,Maria Moretti,1789652,"conceptual,fantasy,street_art,urban","abstract,art_brut,expressionism,semi_abstract",painting,portait
7037,Maria Moretti,1744715,"landscape,nature","abstract,expressionism,realism,semi_abstract",painting,landscape
7037,Maria Moretti,2203330,"abstract_art,conceptual,genre_painting,vanitas","abstract,minimalism,oriental_art,vintage",painting,landscape
7037,Maria Moretti,1787151,"genre_painting,nude","expressionism,figurative,oriental_art,semi_abstract",painting,landscape
7037,Maria Moretti,1786745,abstract_art,"aboriginal_art,abstract,oriental_art,vintage",painting,landscape
7037,Maria Moretti,1785683,abstract_art,"abstract,expressionism,impressionism,vintage",painting,landscape
7037,Maria Moretti,1748409,"fantasy,pop_culture,portrait,still_life","figurative,naive,pop_art,semi_abstract",painting,portait
7037,Maria Moretti,1756072,"fantasy,pop_culture,portrait,vanitas","abstract,figurative,naive,semi_abstract",painting,landscape
7037,Maria Moretti,1757303,"conceptual,fantasy,nature,still_life","expressionism,fine_art,realism,semi_abstract",painting,landscape
7037,Maria Moretti,1264091,landscape,"expressionism,impressionism,realism,semi_abstract",painting,landscape
7037,Maria Moretti,1258855,abstract_art,abstract,painting,portait
7037,Maria Moretti,2207097,"fantasy,genre_painting,portrait,still_life","abstract,figurative,semi_abstract,vintage",painting,landscape
7037,Maria Moretti,2207653,"pop_culture,portrait,scandal,vanitas","comics,figurative,pop_art,semi_abstract",painting,landscape
7037,Maria Moretti,1246615,portrait,semi_abstract,painting,portait
